Product_ID,Title,Price,Year,Manufacturer,Brand,Origin,Figure,Seats,Gear,Fuel,Color,Shop_Slug
F8U4I,TOYOTA INNOVA 2025 ,810000000,2025,Toyota,Innova,Nhập khẩu,MPV,7,Số tự động,Hybrid,Đen,toyota-ly-thuong-kiet
F8U4D,TOYOTA VIOS 2025 ,458000000,2025,Toyota,Vios,Việt Nam,Sedan,5,Số sàn,Xăng,Trắng,toyota-ly-thuong-kiet
F8U4K,TOYOTA FORTUNER 2025 ,1055000000,2025,Toyota,Fortuner,Nhập khẩu,SUV,7,Số tự động,Dầu,Trắng,toyota-ly-thuong-kiet
F8U8Y,MITSUBISHI XPANDER AT PREMIUM 2025,658000000,2025,Mitsubishi,Xpander,Nhập khẩu,MPV,7,Số tự động,Xăng,Trắng,mitsubishi-lam-dong
F8VCU,HYUNDAI GRAND I10 HATCHBACK 2025 - ĐỎ,435000000,2025,Hyundai,i10,Việt Nam,Hatchback,5,Số tự động,Xăng,Đỏ,hyundai-kontum
F8VCO,GEELY COOLRAY PREMIUM 2025 MÀU ĐỎ,578000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Đỏ,geely-can-tho
F8VAU,MITSUBISHI TRITON UT GLX 4X2 AT 2025,655000000,2025,Mitsubishi,Triton,Nhập khẩu,Van/Minibus,5,Số tự động,Dầu,Xám,mitsubishi-lam-dong
F8VA4,MITSUBISHI ATTRAGE MT 2025,380000000,2025,Mitsubishi,Attrage,Nhập khẩu,,5,Số sàn,Xăng,Trắng,mitsubishi-lam-dong
F8U3R,HYUNDAI CUSTIN 1.5 ĐẶC BIỆT 2025,915000000,2025,Hyundai,Custin,Việt Nam,MPV,7,Số tự động,Xăng,Trắng,hyundai-gia-lai
F8UL3,GEELY COOLRAY STANDARD 2025 - MÀU XÁM GÓC CẠNH,538000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Xám,geely-phu-my-hung
F8UL2,GEELY COOLRAY STANDARD 2025 - MÀU XANH NĂNG ĐỘNG,538000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Xanh,geely-phu-my-hung
F8UL4,GEELY COOLRAY PREMIUM 2025 - MÀU TRẮNG NĂNG LƯỢNG,578000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Trắng,geely-phu-my-hung
F8UL6,GEELY COOLRAY FLAGSHIP 2025 - MÀU XÁM GÓC CẠNH,628000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Xám,geely-phu-my-hung
F8UL5,GEELY COOLRAY PREMIUM 2025 - MÀU ĐỎ ĐAM MÊ,578000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Đỏ,geely-phu-my-hung
F8VA8,GEELY COOLRAY FLAGSHIP 2025 MÀU TRẮNG,628000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Trắng,geely-can-tho
F8U56,MITSUBISHI XPANDER AT ECO 1.5L 2025,598000000,2025,Mitsubishi,Xpander,Việt Nam,MPV,7,Số tự động,Xăng,Trắng,mitsubishi-ba-ria-vung-tau
F8U57,MITSUBISHI ATTRAGE MT 1.2L 2025,380000000,2025,Mitsubishi,Attrage,Nhập khẩu,Sedan,5,Số tự động,Xăng,Trắng,mitsubishi-ba-ria-vung-tau
F8U53,MITSUBISHI ALL NEW TRITON GLX 2.4L AT 2025,655000000,2025,Mitsubishi,Triton,Nhập khẩu,Pickup,5,Số tự động,Dầu,Xám,mitsubishi-ba-ria-vung-tau
F8U54,MITSUBISHI ALL NEW TRITON ATHLETE 4x4 AT 2.4L Bi-Turbo 2025,924000000,2025,Mitsubishi,Triton,Nhập khẩu,Pickup,5,Số tự động,Dầu,Cam,mitsubishi-ba-ria-vung-tau
F8U7Q,MITSUBISHI XPANDER MT 1.5L 2025,560000000,2025,Mitsubishi,Xpander,Việt Nam,MPV,7,Số sàn,Xăng,Trắng,mitsubishi-ba-ria-vung-tau
F8U7R,MITSUBISHI TRITON 2WD PREMIUM 2.4L AT 2025,782000000,2025,Mitsubishi,Triton,Nhập khẩu,Pickup,5,Số tự động,Dầu,Cam,mitsubishi-ba-ria-vung-tau
F8U52,MITSUBISHI XPANDER 1.5L AT 2025,658000000,2025,Mitsubishi,Xpander,Nhập khẩu,MPV,7,Số tự động,Xăng,Trắng,mitsubishi-ba-ria-vung-tau
F8U7S,MITSUBISHI XFORCE PREMIUM 1.5L CVT 2025,680000000,2025,Mitsubishi,Xforce ,Nhập khẩu,SUV,5,Số tự động,Xăng,Đỏ,mitsubishi-ba-ria-vung-tau
F8U55,MITSUBISHI XPANDER CROSS 1.5L AT 2025,698000000,2025,Mitsubishi,Xpander Cross,Nhập khẩu,MPV,7,Số tự động,Xăng,Trắng,mitsubishi-ba-ria-vung-tau
F8VAY,HYUNDAI I10 HATCHBACK 2025 - TRẮNG,435000000,2025,Hyundai,i10,Việt Nam,Hatchback,5,Số tự động,Xăng,Trắng,hyundai-kontum
F8VAX,HYUNDAI ACCENT CAO CẤP 2024 - ĐEN,569000000,2024,Hyundai,Accent,Việt Nam,Sedan,5,Số tự động,Xăng,Đen,hyundai-kontum
F8VAW,HYUNDAI VENUE ĐẶC BIỆT 2025 - XÁM,539000000,2025,Hyundai,Venue,Việt Nam,CUV,5,Số tự động,Xăng,Xám,hyundai-kontum
F8VAV,HYUNDAI VENUE TIÊU CHUẨN 2025 - ĐỎ,499000000,2025,Hyundai,Venue,Việt Nam,CUV,5,Số tự động,Xăng,Đỏ,hyundai-kontum
F8U99,GEELY COOLRAY FLAGSHIP 2025 MÀU ĐỎ,628000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Đỏ,geely-can-tho
F8U4U,TOYOTA AVANZA PREMIO 2025,558000000,2025,Toyota,Avanza,Việt Nam,MPV,7,Số sàn,Xăng,Trắng,toyota-ly-thuong-kiet
F8U2Z,FORD TERRITORY TREND 2025,759000000,2025,Ford,Territory,Việt Nam,CUV,5,Số tự động,Xăng,Trắng,sai-gon-ford
F8U25,FORD EVEREST PLATINUM 4X4 2025,1545000000,2025,Ford,Everest,Nhập khẩu,SUV,7,Số tự động,Dầu,Đen,sai-gon-ford
F8U31,FORD RANGER XLS AT 4X2 2025,707000000,2025,Ford,Ranger,Việt Nam,Pickup,5,Số tự động,Dầu,Đỏ,sai-gon-ford
F8U33,FORD RANGER XLS AT 4X4 2025,776000000,2025,Ford,Ranger,Việt Nam,Pickup,5,Số tự động,Dầu,Trắng,sai-gon-ford
F8U39,FORD TERRITORY SPORT 2025,869000000,2025,Ford,Territory,Việt Nam,CUV,5,Số tự động,Xăng,Đen,sai-gon-ford
F8U4E,FORD RANGER WILDTRAK 4X4 2025,979000000,2025,Ford,Ranger,Việt Nam,Pickup,5,Số tự động,Dầu,Xám,sai-gon-ford
F8U4H,FORD RANGER RAPTOR 2025,1306000000,2025,Ford,Ranger,Nhập khẩu,Pickup,5,Số tự động,Dầu,Xám,sai-gon-ford
F8U43,FORD TRANSIT PREMIUM 16S 2025,999000000,2025,Ford,Transit,Việt Nam,Van/Minibus,16,Số sàn,Dầu,Trắng,sai-gon-ford
F8U49,FORD TRANSIT TREND 2025,907000000,2025,Ford,Transit,Việt Nam,Van/Minibus,16,Số sàn,Dầu,Bạc,sai-gon-ford
F8U5B,FORD EVEREST TITANIUM 4X2 2025,1299000000,2025,Ford,Everest,Nhập khẩu,SUV,7,Số tự động,Dầu,Đen,sai-gon-ford
F8U5D,FORD EVETREST TITANIUM 4X4 2025,1468000000,2025,Ford,Everest,Nhập khẩu,SUV,7,Số tự động,Dầu,Xám,sai-gon-ford
F8U5N,FORD TERRITORY TITANIUM X 2025,889000000,2025,Ford,Territory,Việt Nam,CUV,5,Số tự động,Xăng,Trắng,sai-gon-ford
F8U73,GEELY COOLRAY PREMIUM MÀU BẠC,578000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Bạc,geely-can-tho
F8U7W,HYUNDAI CUSTIN TIÊU CHUẨN 2025 - ĐEN,820000000,2025,Hyundai,Custin,Việt Nam,MPV,7,Số tự động,Xăng,Đen,hyundai-kontum
F8U6R,HYUNDAI I10 SEDAN MT 2025 - BẠC,380000000,2025,Hyundai,i10,Việt Nam,Sedan,5,Số sàn,Xăng,Bạc,hyundai-kontum
F8U6S,HYUNDAI I10 HATCHBACK 2025 - TRẮNG,435000000,2025,Hyundai,i10,Việt Nam,Hatchback,5,Số tự động,Xăng,Trắng,hyundai-kontum
F8U7T,HYUNDAI ELANTRA 1.6 TIÊU CHUẨN 2025 - ĐỎ,579000000,2025,Hyundai,Elantra,Việt Nam,Sedan,5,Số tự động,Xăng,Đỏ,hyundai-kontum
F8U7V,HYUNDAI CUSTIN 2.0T 2025 - TRẮNG,999000000,2025,Hyundai,Custin,Việt Nam,MPV,7,Số tự động,Xăng,Trắng,hyundai-kontum
F8U7U,HYUNDAI IONIQ 5 2025 - BẠC,1300000000,2025,Hyundai,EX8,Nhập khẩu,Hatchback,5,Số tự động,Điện,Bạc,hyundai-kontum
F8U7E,GEELY COOLRAY STANDARD MAY BẠC NĂM 2025,538000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Bạc,geely-can-tho
F8U4T,TOYOTA VELOZ CROSS 2025 ,638000000,2025,Toyota,Veloz Cross,Nhập khẩu,MPV,7,Số tự động,Xăng,Trắng,toyota-ly-thuong-kiet
F8U6Q,HYUNDAI ELANTRA 2.0 2025 - TRẮNG,699000000,2025,Hyundai,Elantra,Việt Nam,Sedan,5,Số tự động,Xăng,Xám,hyundai-kontum
F8U6P,HYUNDAI ELANTRA 2.0 2025 - TRẮNG,699000000,2025,Hyundai,Elantra,Việt Nam,Sedan,5,Số tự động,Xăng,Trắng,hyundai-kontum
F8U6G,GEELY COOLRAY STANDARD MÀU BẠC NĂM 2025,538000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Bạc,geely-can-tho
F8U6F,GEELY COOLRAY FLAGSHIP MÀU XANH ,628000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Xanh,geely-can-tho
F8U5T,HYUNDAI STARGAZER X CAO CẤP 2025 - XÁM,599000000,2025,Hyundai,Stargazer,Việt Nam,MPV,7,Số tự động,Xăng,Xám,hyundai-kontum
F8U5S,HYUNDAI ELANTRA TIÊU CHUẨN 2025 - ĐỎ,579000000,2025,Hyundai,Elantra,Việt Nam,Sedan,5,Số tự động,Xăng,Đỏ,hyundai-kontum
F8U5R,HYUNDAI ELANTRA TIÊU CHUẨN 2025 - TRẮNG,579000000,2025,Hyundai,Elantra,Việt Nam,Sedan,5,Số tự động,Xăng,Trắng,hyundai-kontum
F8U5Q,HYUNDAI SANTA FE CALLIGRAPHY 2025 - TRẮNG,1365000000,2025,Hyundai,Santa Fe,Việt Nam,CUV,7,Số tự động,Xăng,Trắng,hyundai-kontum
F8U5P,GEELY COOLRAY PREMIUM XÁM ,578000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Xám,geely-giai-phong
F8U40,TOYOTA LAND CRUISER PRADO 2025,3480000000,2025,Toyota,Land Cruiser Prado,Nhập khẩu,SUV,7,Số tự động,Xăng,Trắng,toyota-ly-thuong-kiet
F8U4Y,TOYOTA HILUX  2025 ,706000000,2025,Toyota,Hilux,Nhập khẩu,Pickup,5,Số tự động,Dầu,Đen,toyota-ly-thuong-kiet
F8U4X,TOYOTA WIGO 2025 ,405000000,2025,Toyota,Wigo,Nhập khẩu,Hatchback,5,Số tự động,Xăng,Bạc,toyota-ly-thuong-kiet
F8U4F,TOYOTA COROLLA ALTIS 2025 ,725000000,2025,Toyota,Corolla Altis,Nhập khẩu,Sedan,5,Số tự động,Xăng,Đen,toyota-ly-thuong-kiet
F8U4M,TOYOTA RAIZE 2025,510000000,2025,Toyota,Raize,Nhập khẩu,,5,Số tự động,Xăng,Vàng,toyota-ly-thuong-kiet
F8U4O,TOYOTA YARIS CROSS 2025 ,650000000,2025,Toyota,Yaris Cross,Nhập khẩu,SUV,5,Số tự động,Xăng,Trắng,toyota-ly-thuong-kiet
F8U4G,TOYOTA CAMRY 2025 ,1220000000,2025,Toyota,Camry,Nhập khẩu,Sedan,5,Số tự động,Hybrid,Xám,toyota-ly-thuong-kiet
F8UXH,HYUNDAI CRETA 1.5 ĐẶC BIỆT 2025,650000000,2025,Hyundai,Creta,Việt Nam,SUV,5,Số tự động,Xăng,Đỏ,hyundai-gia-lai
F8UKS,Mitsubishi Attrage 2025,380000000,2025,Mitsubishi,Attrage,Nhập khẩu,Sedan,5,Số sàn,Xăng,Trắng,mitsubishi-truong-chinh
F8UKP,Mitsubishi Outlander 2.0 CVT 2025,825000000,2025,Mitsubishi,Outlander,Việt Nam,CUV,7,Số tự động,Xăng,Đỏ,mitsubishi-truong-chinh
F8UKY,Mitsubishi All-New Triton 2025 ,655000000,2025,Mitsubishi,Triton,Nhập khẩu,Pickup,5,Số tự động,Dầu,Cam,mitsubishi-truong-chinh
F8UKZ,Mitsubishi Xpander 2025,560000000,2025,Mitsubishi,Xpander,Việt Nam,MPV,7,Số tự động,Xăng,Trắng,mitsubishi-truong-chinh
F8UVC,Mitsubishi Xforce 2025,599000000,2025,Mitsubishi,Xforce ,Nhập khẩu,SUV,5,Số tự động,Xăng,Vàng,mitsubishi-truong-chinh
F8UVD,Mitsubishi Xpander Cross 2025,698000000,2025,Mitsubishi,Xpander Cross,Nhập khẩu,MPV,7,Số tự động,Xăng,Cam,mitsubishi-truong-chinh
F8U2Y,MITSUBISHI XPANDER PREMIUM - BẠC - NEW 2025,658000000,2025,Mitsubishi,Xpander,Nhập khẩu,MPV,7,Số tự động,Xăng,Bạc,mitsubishi-tay-ninh
F8UIT,MITSUBISHI XFORCE ULTIMATE 1.5L MIVEC 2024,705000000,2024,Mitsubishi,Xforce ,Nhập khẩu,SUV,5,Số tự động,Xăng,Vàng,mitsubishi-tay-ninh
F8U3N,TRITON ATHLETE 2 CẦU CAM - NEW 2025,924000000,2025,Mitsubishi,Triton,Nhập khẩu,Pickup,5,Số tự động,Dầu,Cam,mitsubishi-tay-ninh
F8U3M,TRITON AT PREMIUM TRẮNG - NEW 2025,782000000,2025,Mitsubishi,Triton,Nhập khẩu,Pickup,5,Số tự động,Dầu,Trắng,mitsubishi-tay-ninh
F8U3L,TRITON AT PREMIUM CAM - NEW 2025,782000000,2025,Mitsubishi,Triton,Nhập khẩu,Pickup,5,Số tự động,Dầu,Cam,mitsubishi-tay-ninh
F8U3K,TRITON AT PREMIUM ĐEN - NEW 2025,782000000,2025,Mitsubishi,Triton,Nhập khẩu,Pickup,5,Số tự động,Dầu,Đen,mitsubishi-tay-ninh
F8U3J,TRITON AT GLX ĐEN - NEW 2025,655000000,2025,Mitsubishi,Triton,Nhập khẩu,Pickup,5,Số tự động,Dầu,Đen,mitsubishi-tay-ninh
F8U3I,TRITON AT GLX TRẮNG - NEW 2025,655000000,2025,Mitsubishi,Triton,Nhập khẩu,Pickup,5,Số tự động,Dầu,Trắng,mitsubishi-tay-ninh
F8U3H,FORD EVEREST PLATINIUM 2.0L 4X4,1545000000,2025,Ford,Everest,Việt Nam,SUV,7,Số tự động,Dầu,Bạc,ben-thanh-ford
F8U3G,TRITON AT GLX​ XÁM - NEW 2025,655000000,2025,Mitsubishi,Triton,Nhập khẩu,Pickup,5,Số tự động,Dầu,Xám,mitsubishi-tay-ninh
F8U28,FORD RANGER WILDTRAK 4X4 10AT,979000000,2025,Ford,Ranger,Việt Nam,Pickup,5,Số tự động,Dầu,Đen,ben-thanh-ford
F8U24,XPANDER CROSS NÂU - NEW 2025,698000000,2025,Mitsubishi,Xpander,Nhập khẩu,SUV,7,Số tự động,Xăng,Nâu,mitsubishi-tay-ninh
F8U27,XPANDER CROSS ĐEN - NEW 2025,698000000,2025,Mitsubishi,Xpander,Nhập khẩu,SUV,7,Số tự động,Xăng,Đen,mitsubishi-tay-ninh
F8U22,XPANDER CROSS TRẮNG - NEW 2025,698000000,2025,Mitsubishi,Xpander Cross,Nhập khẩu,SUV,7,Số tự động,Xăng,Trắng,mitsubishi-tay-ninh
F8U2W,MITSUBISHI XPANDER PREMIUM - ĐEN - NEW 2025,658000000,2025,Mitsubishi,Xpander,Nhập khẩu,MPV,7,Số tự động,Xăng,Đen,mitsubishi-tay-ninh
F8U2V,MITSUBISHI XPANDER PREMIUM - ĐỎ - NEW 2025,658000000,2025,Mitsubishi,Xpander,Nhập khẩu,MPV,7,Số tự động,Xăng,Đỏ,mitsubishi-tay-ninh
F8U2T,MITSUBISHI XPANDER PREMIUM - TRẮNG - NEW 2025,658000000,2025,Mitsubishi,Xpander,Nhập khẩu,MPV,7,Số tự động,Xăng,Trắng,mitsubishi-tay-ninh
F8U2R,FORD TERRITORY TREND TRẮNG,759000000,2025,Ford,Territory,Việt Nam,SUV,5,Số tự động,Xăng,Trắng,ben-thanh-ford
F8U2Q,MITSUBISHI XPANDER AT XÁM BẠC- NEW 2025,598000000,2025,Mitsubishi,Xpander,Nhập khẩu,MPV,7,Số tự động,Xăng,Xám,mitsubishi-tay-ninh
F8U2N,MITSUBISHI XPANDER AT TRẮNG - NEW 2025,598000000,2025,Mitsubishi,Xpander,Nhập khẩu,MPV,7,Số tự động,Xăng,Trắng,mitsubishi-tay-ninh
F8U2P,MITSUBISHI XPANDER AT ĐEN - NEW 2025,598000000,2025,Mitsubishi,Xpander,Nhập khẩu,MPV,7,Số tự động,Xăng,Đen,mitsubishi-tay-ninh
F8U2O,FORD TRANSIT HOÀN TOÀN MỚI - BẢN PREMIUM+ 18 CHỖ,1091000000,2025,Ford,Transit,Việt Nam,Van/Minibus,16,Số sàn,Dầu,Bạc,ben-thanh-ford
F8U2M,FORD TRANSIT HOÀN TOÀN MỚI - BẢN PREMIUM16 CHỖ,999000000,2025,Ford,Transit,Việt Nam,Van/Minibus,16,Số sàn,Dầu,Trắng,ben-thanh-ford
F8U2L,MITSUBISHI ATTRAGE CVT PREMIUM 2025,490000000,2025,Mitsubishi,Attrage,Nhập khẩu,Sedan,5,Số tự động,Xăng,Trắng,mitsubishi-tay-ninh
F8U2K,MITSUBISHI ATTRAGE CVT 2025,465000000,2025,Mitsubishi,Attrage,Nhập khẩu,Sedan,5,Số tự động,Xăng,Đỏ,mitsubishi-tay-ninh
F8U2J,FORD TRANSIT HOÀN TOÀN MỚI BẢN TREND 16 CHỖ,907000000,2025,Ford,Transit,Việt Nam,Van/Minibus,16,Số sàn,Dầu,Trắng,ben-thanh-ford
F8U0U,MITSUBISHI ATTRAGE MT XÁM - NEW 2025,380000000,2025,Mitsubishi,Attrage,Nhập khẩu,Sedan,5,Số sàn,Xăng,Xám,mitsubishi-tay-ninh
F8U1O,GEELY COOLRAY STANDARD MÀU BẠC,538000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Bạc,geely-can-tho
F8U1M,GEELY COOLRAY FLAGSHIP MÀU XÁM,628000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Xám,geely-can-tho
F8U1J,HYUNDAI CRETA ĐẶC BIỆT 2025 - XÁM,690000000,2025,Hyundai,Creta,Việt Nam,SUV,5,Số tự động,Xăng,Xám,hyundai-kontum
F8U1G,HYUNDAI TUCSON TIÊU CHUẨN 2025 - ĐỎ,769000000,2025,Hyundai,Tucson,Việt Nam,SUV,5,Số tự động,Xăng,Đỏ,hyundai-kontum
F8U1F,HYUNDAI TUCSON TIÊU CHUẨN 2025 - TRẮNG,769000000,2025,Hyundai,Tucson,Việt Nam,SUV,5,Số tự động,Xăng,Trắng,hyundai-kontum
F8U1E,HYUNDAI CRETA ĐẶC BIỆT 2025 - ĐEN,690000000,2025,Hyundai,Creta,Việt Nam,SUV,5,Số tự động,Xăng,Đen,hyundai-kontum
F8UMF,GEELY COOLRAY FLAGSHIP 2025 MÀU XANH,628000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Xanh,geely-binh-duong
F8UMH,GEELY COOLRAY FLAGSHIP 2025 MÀU XÁM,628000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Xám,geely-binh-duong
F8UL9,GEELY COOLRAY STANDAR 2025 MÀU ĐỎ,538000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Đỏ,geely-binh-duong
F8UMD,GEELY COOLRAY PREMIUM 2025 MÀU ĐEN,578000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Đen,geely-binh-duong
F8UL8,GEELY COOLRAY STANDAR 2025 MÀU TRẮNG,538000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Trắng,geely-binh-duong
F8UMC,GEELY COOLRAY PREMIUM 2025 MÀU CAM,578000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Cam,geely-binh-duong
F8U0X,Toyota Camry 2.5 HEV Mid 2025 - Màu Trắng,1460000000,2025,Toyota,Camry,Nhập khẩu,Sedan,5,Số tự động,Hybrid,Trắng,toyota-nam-dinh
F8U0W,HYUNDAI VENUE TIÊU CHUẨN 2025 - ĐỎ,499000000,2025,Hyundai,Venue,Việt Nam,SUV,5,Số tự động,Xăng,Đỏ,hyundai-kontum
F8U0V,HYUNDAI ACCENT 2024 CAO CẤP - GHI VÀNG,569000000,2024,Hyundai,Accent,Việt Nam,Sedan,5,Số tự động,Xăng,Vàng,hyundai-kontum
F8U0T,MITSUBISHI ATTRAGE MT - 2025,380000000,2025,Mitsubishi,Attrage,Nhập khẩu,Sedan,5,Số sàn,Xăng,Trắng,mitsubishi-tay-ninh
F8U0S,HYUNDAI ACCENT 1.5AT CAO CẤP 2025,569000000,2025,Hyundai,Accent,Việt Nam,Sedan,5,Số tự động,Xăng,Trắng,hyundai-tay-do
F8U0R,GEELY COOLRAY FLAGSHIP MÀU TRẮNG ,628000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Trắng,geely-can-tho
F8U0Q,GEELY COOLRAY STANDARD 2025 MÀU BẠC,538000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Bạc,geely-can-tho
F8U0N,HYUNDAI VENUE 1.0 T-GDi 2025,539000000,2025,Hyundai,Venue,Việt Nam,SUV,5,Số tự động,Xăng,Trắng,hyundai-tay-do
F8U0F,Ford Ranger Wildtrak màu vàng Luxe 2025,986000000,2025,Ford,Ranger,Việt Nam,Pickup,5,Số tự động,Dầu,Vàng,binh-duong-ford
F8UXJ,HYUNDAI VENUE 1.0 ĐẶC BIỆT 2025,539000000,2025,Hyundai,Venue,Việt Nam,SUV,5,Số tự động,Xăng,Đỏ,hyundai-gia-lai
F8UZS,HYUNDAI STARGAZER TIÊU CHUẨN 2025 - TRẮNG,489000000,2025,Hyundai,Stargazer,Nhập khẩu,MPV,7,Số tự động,Xăng,Trắng,hyundai-kontum
F8UZE,Toyota Veloz Cross Top 1.5 CVT 2025 - Màu Đỏ,660000000,2025,Toyota,Veloz Cross,Việt Nam,MPV,7,Số tự động,Xăng,Đỏ,toyota-nam-dinh
F8UYL,HYUNDAI PALISADE EXCLUSIVE 2025 - TRẮNG,1479000000,2025,Hyundai,Palisade,Việt Nam,SUV,7,Số tự động,Xăng,Trắng,hyundai-kontum
F8UYJ,HYUNDAI SANTA FE Exclusive 2025 - Trắng,1069000000,2025,Hyundai,Santa Fe,Việt Nam,SUV,7,Số tự động,Xăng,Trắng,hyundai-kontum
F8UYE,HYUNDAI CUSTIN 1.5 TURBO CAO CẤP 2025 - TRẮNG,950000000,2025,Hyundai,Custin,Việt Nam,MPV,7,Số tự động,Xăng,Trắng,hyundai-kontum
F8UNH,FORD EVEREST TITANIUM+ 2.0L AT 4X4,1468000000,2025,Ford,Everest,Nhập khẩu,SUV,7,Số tự động,Dầu,Nâu,gia-dinh-ford
F8UXC,HYUNDAI TUCSON 2.0 DẦU 2025 MÀU TRẮNG,989000000,2025,Hyundai,Tucson,Việt Nam,SUV,5,Số tự động,Dầu,Trắng,hyundai-kontum
F8UXD,HYUNDAI TUCSON 2.0 TIÊU CHUẨN 2025 MÀU ĐEN,769000000,2025,Hyundai,Tucson,Việt Nam,SUV,5,Số tự động,Xăng,Đen,hyundai-kontum
F8UXE,HYUNDAI ACCENT MT 2025 MÀU TRẮNG,424000000,2024,Hyundai,Accent,Việt Nam,Sedan,4,Số sàn,Xăng,Trắng,hyundai-kontum
F8UX4,HYUNDAI CUSTIN 1.5 Turbo Tiêu chuẩn 2025 - Màu Trắng,820000000,2025,Hyundai,Custin,Việt Nam,MPV,7,Số tự động,Xăng,Trắng,hyundai-kontum
F8UX6,HYUNDAI CRETA TIÊU CHUẨN 2025 - ĐỎ,600000000,2025,Hyundai,Creta,Việt Nam,SUV,5,Số tự động,Xăng,Đỏ,hyundai-kontum
F8UX5,HYUNDAI STARGAZER TIÊU CHUẨN 2025 - XÁM,489000000,2025,Hyundai,Stargazer,Nhập khẩu,MPV,7,Số tự động,Xăng,Xám,hyundai-kontum
F8UX9,HYUNDAI ACCENT 1.5 ĐẶC BIỆT 2025 - XANH,529000000,2025,Hyundai,Accent,Việt Nam,Sedan,5,Số tự động,Xăng,Xanh,hyundai-kontum
F8UX8,HYUNDAI ELANTRA 1.6 TIÊU CHUẨN 2025- TRẮNG,579000000,2025,Hyundai,Elantra,Việt Nam,Sedan,5,Số tự động,Xăng,Trắng,hyundai-kontum
F8UMJ,FORD EVEREST PLATINUM 2.0L AT 4X4 MAU TRANG,1552000000,2025,Ford,Everest,Nhập khẩu,SUV,7,Số tự động,Dầu,Trắng,gia-dinh-ford
F8UOJ,FORD EVEREST TITANIUM 2.0L AT 4X2 TRẮNG TUYẾT,1306000000,2025,Ford,Everest,Nhập khẩu,SUV,7,Số tự động,Dầu,Trắng,gia-dinh-ford
F8UMZ,EVEREST PLATINUM 2.0L AT 4X4,1545000000,2025,Ford,Everest,Nhập khẩu,SUV,7,Số tự động,Dầu,Đen,gia-dinh-ford
F8UX3,HYUNDAI SANTA FE PRESTIGE 2025 màu Trắng ,1265000000,2025,Hyundai,Santa Fe,Việt Nam,SUV,7,Số tự động,Xăng,Trắng,hyundai-kontum
F8UX2,GEELY COOLRAY - FLAGSHIP MÀU XANH,628000000,2025,Geely,Coolray,Nhập khẩu,SUV,5,Số tự động,Xăng,Xanh,geely-can-tho
F8UVO,MITSUBISHI XPANDER AT 2025,598000000,2025,Mitsubishi,Xpander,Nhập khẩu,MPV,7,Số tự động,Xăng,Trắng,mitsubishi-savico-da-nang
F8UOK,MITSUBISHI XFORCE EXCEED 2025,640000000,2025,Mitsubishi,Xforce ,Nhập khẩu,SUV,5,Số tự động,Xăng,Đỏ,mitsubishi-savico-da-nang
F8UWF,MITSUBISHI XFORCE ULTIMATE 2025,705000000,2025,Mitsubishi,Xforce ,Nhập khẩu,SUV,5,Số tự động,Xăng,Vàng,mitsubishi-savico-da-nang
F8UHI,TOYOTA FORTUNER 2.4AT 4X2 2025 Màu Đen,1055000000,2025,Toyota,Fortuner,Việt Nam,SUV,7,Số tự động,Dầu,Đen,toyota-nam-dinh
F8UG6,TOYOTA VIOS 1.5G 2025 Màu Đỏ,545000000,2025,Toyota,Vios,Việt Nam,Sedan,5,Số tự động,Xăng,Đỏ,toyota-nam-dinh
F8UG9,TOYOTA COROLLA CROSS 1.8V 2025 Màu Xám,820000000,2025,Toyota,Corolla Cross,Nhập khẩu,SUV,5,Số tự động,Xăng,Bạc,toyota-nam-dinh
